timestamp,rtu_id,bus_number,voltage_magnitude,voltage_angle,frequency,active_power,reactive_power,status,voltage_deviation,frequency_deviation,voltage_in_normal_range,frequency_in_normal_range,attack,attack_type,attack_severity,voltage_offset,frequency_offset,datetime
1759804163.7964928,RTU2,4,1.256,0.007,47.53,195.2,110.1,GOOD,0.2559,2.4686,0,0,1,Combined Attack,high,0.256,-2.47,2025-10-07 02:29:23.796492815
1759804163.7995665,RTU1,10,0.941,-0.003,50.92,270.7,59.9,GOOD,0.0587,0.9203,0,0,1,Status Spoofing,medium,-0.059,0.92,2025-10-07 02:29:23.799566507
1759804163.7981706,RTU2,4,0.935,0.089,49.35,112.8,48.0,GOOD,0.0653,0.6537,0,0,1,Status Spoofing,low,-0.065,-0.65,2025-10-07 02:29:23.798170567
1759804163.7787824,RTU2,4,1.015,-0.091,49.94,-224.6,-72.4,GOOD,0.015,0.0577,1,1,0,None,none,,,2025-10-07 02:29:23.778782368
1759804163.795244,RTU4,6,0.873,-0.089,48.24,396.9,85.8,GOOD,0.1274,1.7582,0,0,1,Combined Attack,low,-0.127,-1.76,2025-10-07 02:29:23.795243979
1759804163.783489,RTU1,8,0.798,0.048,50.02,58.5,77.9,GOOD,0.202,0.0156,0,1,1,Voltage Attack,medium,-0.202,0.0,2025-10-07 02:29:23.783488989
1759804163.7920063,RTU1,10,0.839,0.048,49.32,406.1,15.8,GOOD,0.1609,0.6824,0,0,1,Combined Attack,medium,-0.161,-0.68,2025-10-07 02:29:23.792006254
1759804163.7985425,RTU1,5,1.044,0.095,49.59,363.0,157.9,GOOD,0.0436,0.4119,1,1,1,Status Spoofing,low,0.044,-0.41,2025-10-07 02:29:23.798542500
1759804163.7985163,RTU2,2,1.109,-0.057,50.53,483.2,187.3,GOOD,0.1088,0.5305,0,0,1,Status Spoofing,high,0.109,0.53,2025-10-07 02:29:23.798516273
1759804163.7877479,RTU3,3,1.013,0.023,49.03,-236.9,-162.1,SUSPECT,0.0132,0.9731,1,0,1,Frequency Attack,medium,0.0,-0.97,2025-10-07 02:29:23.787747860
1759804163.7752373,RTU1,3,0.992,0.091,49.99,-127.0,-133.2,GOOD,0.0081,0.0071,1,1,0,None,none,,,2025-10-07 02:29:23.775237322
1759804163.8001611,RTU4,3,1.066,-0.097,49.05,-170.0,-56.2,GOOD,0.0664,0.9538,0,0,1,Status Spoofing,medium,0.066,-0.95,2025-10-07 02:29:23.800161123
1759804163.7746062,RTU1,6,1.008,-0.035,50.0,-143.7,-54.4,GOOD,0.0084,0.003,1,1,0,None,none,,,2025-10-07 02:29:23.774606228
1759804163.7761135,RTU1,7,1.01,0.093,50.05,52.0,38.9,SUSPECT,0.0097,0.0514,1,1,0,None,none,,,2025-10-07 02:29:23.776113510
1759804163.7758067,RTU4,7,0.991,0.039,50.14,231.2,41.0,GOOD,0.0088,0.137,1,1,0,None,none,,,2025-10-07 02:29:23.775806665
1759804163.7970407,RTU4,5,1.078,-0.038,49.33,-142.1,-15.7,GOOD,0.078,0.6736,0,0,1,Status Spoofing,low,0.078,-0.67,2025-10-07 02:29:23.797040701
1759804163.775285,RTU2,6,1.004,-0.053,50.09,-97.2,-45.1,SUSPECT,0.0038,0.0873,1,1,0,None,none,,,2025-10-07 02:29:23.775285006
1759804163.7938023,RTU1,7,1.229,0.097,53.42,407.8,34.0,GOOD,0.2294,3.4238,0,0,1,Combined Attack,high,0.229,3.42,2025-10-07 02:29:23.793802261
1759804163.7764704,RTU4,5,1.016,0.047,50.06,101.2,3.7,GOOD,0.0163,0.0634,1,1,0,None,none,,,2025-10-07 02:29:23.776470423
1759804163.786539,RTU3,1,1.002,-0.095,51.91,287.4,186.0,GOOD,0.0024,1.9075,1,0,1,Frequency Attack,medium,0.0,1.91,2025-10-07 02:29:23.786539078
1759804163.7959125,RTU1,4,0.674,-0.081,47.62,223.3,154.4,SUSPECT,0.3262,2.3813,0,0,1,Combined Attack,high,-0.326,-2.38,2025-10-07 02:29:23.795912504
1759804163.7944984,RTU2,8,0.729,-0.097,49.41,197.8,12.0,SUSPECT,0.2707,0.5891,0,0,1,Combined Attack,high,-0.271,-0.59,2025-10-07 02:29:23.794498444
1759804163.7788057,RTU3,8,0.994,0.099,49.97,-314.8,-134.8,GOOD,0.0062,0.0281,1,1,0,None,none,,,2025-10-07 02:29:23.778805733
1759804163.7977636,RTU3,6,1.117,-0.044,49.03,222.9,14.3,GOOD,0.1175,0.9706,0,0,1,Status Spoofing,high,0.117,-0.97,2025-10-07 02:29:23.797763586
1759804163.7851846,RTU2,4,0.995,-0.012,51.54,425.0,108.2,GOOD,0.0054,1.5414,1,0,1,Frequency Attack,medium,0.0,1.54,2025-10-07 02:29:23.785184622
1759804163.7826192,RTU1,7,1.098,-0.099,50.19,-362.9,-9.0,GOOD,0.0983,0.1888,0,1,1,Voltage Attack,low,0.098,0.0,2025-10-07 02:29:23.782619238
1759804163.7808704,RTU1,10,0.835,0.027,50.08,-159.9,-142.7,GOOD,0.1654,0.0756,0,1,1,Voltage Attack,low,-0.165,0.0,2025-10-07 02:29:23.780870438
1759804163.776739,RTU1,3,1.006,0.026,50.01,386.2,169.7,GOOD,0.006,0.0128,1,1,0,None,none,,,2025-10-07 02:29:23.776738882
1759804163.7843237,RTU3,2,0.835,-0.04,50.04,179.9,34.3,GOOD,0.1655,0.0393,0,1,1,Voltage Attack,low,-0.165,0.0,2025-10-07 02:29:23.784323692
1759804163.8064501,RTU4,2,1.008,0.114,49.95,91.0,239.2,INVALID,0.0076,0.052,1,1,1,Measurement Noise,low,0.008,-0.05,2025-10-07 02:29:23.806450129
1759804163.781177,RTU4,5,1.068,0.091,50.04,293.8,5.3,SUSPECT,0.0678,0.0407,0,1,1,Voltage Attack,medium,0.068,0.0,2025-10-07 02:29:23.781177044
1759804163.7805963,RTU1,6,0.768,0.065,49.84,224.0,188.6,GOOD,0.232,0.1618,0,1,1,Voltage Attack,medium,-0.232,0.0,2025-10-07 02:29:23.780596256
1759804163.7813504,RTU2,3,0.922,0.029,50.05,416.8,196.6,GOOD,0.0779,0.0543,0,1,1,Voltage Attack,low,-0.078,0.0,2025-10-07 02:29:23.781350374
1759804163.8035777,RTU1,6,0.962,0.056,49.79,242.7,109.2,GOOD,0.0383,0.2067,1,1,1,Measurement Noise,high,-0.038,-0.21,2025-10-07 02:29:23.803577662
1759804163.7781436,RTU1,6,1.016,0.081,49.95,-212.5,-48.9,GOOD,0.0164,0.0529,1,1,0,None,none,,,2025-10-07 02:29:23.778143644
1759804163.8029833,RTU3,3,0.997,-0.03,50.11,279.1,65.7,GOOD,0.003,0.1058,1,1,1,Measurement Noise,low,-0.003,0.11,2025-10-07 02:29:23.802983284
1759804163.7919536,RTU3,9,1.091,0.064,51.69,-267.6,-119.8,GOOD,0.0911,1.688,0,0,1,Combined Attack,medium,0.091,1.69,2025-10-07 02:29:23.791953564
1759804163.78338,RTU2,2,0.794,-0.025,49.99,-340.3,-56.3,GOOD,0.2062,0.0127,0,1,1,Voltage Attack,low,-0.206,0.0,2025-10-07 02:29:23.783380032
1759804163.7773771,RTU4,3,1.006,-0.09,50.0,273.6,158.9,GOOD,0.006,0.005,1,1,0,None,none,,,2025-10-07 02:29:23.777377129
1759804163.7996461,RTU2,8,1.049,0.051,49.54,-62.2,-102.9,GOOD,0.0486,0.4634,1,1,1,Status Spoofing,medium,0.049,-0.46,2025-10-07 02:29:23.799646139
1759804163.7966392,RTU3,8,0.686,0.048,46.81,62.1,64.0,SUSPECT,0.3135,3.1945,0,0,1,Combined Attack,high,-0.314,-3.19,2025-10-07 02:29:23.796639204
1759804163.8051145,RTU4,7,0.987,0.141,50.14,-266.7,-136.0,INVALID,0.0127,0.1393,1,1,1,Measurement Noise,high,-0.013,0.14,2025-10-07 02:29:23.805114508
1759804163.7748094,RTU3,7,0.997,-0.007,50.22,-142.5,-8.6,GOOD,0.0032,0.215,1,1,0,None,none,,,2025-10-07 02:29:23.774809361
1759804163.7836213,RTU3,10,0.657,-0.073,50.05,-328.1,-56.4,GOOD,0.3428,0.0481,0,1,1,Voltage Attack,high,-0.343,0.0,2025-10-07 02:29:23.783621311
1759804163.7741866,RTU1,1,1.003,-0.0,49.96,-173.9,-20.4,GOOD,0.003,0.0384,1,1,0,None,none,,,2025-10-07 02:29:23.774186611
1759804163.7957473,RTU3,5,0.808,0.062,52.38,-130.1,-23.5,SUSPECT,0.1922,2.384,0,0,1,Combined Attack,medium,-0.192,2.38,2025-10-07 02:29:23.795747280
1759804163.786369,RTU3,9,0.997,0.087,52.61,-307.9,-11.7,GOOD,0.0028,2.6132,1,0,1,Frequency Attack,medium,0.0,2.61,2025-10-07 02:29:23.786369085
1759804163.7760906,RTU4,8,0.998,-0.011,50.1,168.8,131.9,GOOD,0.0015,0.1049,1,1,0,None,none,,,2025-10-07 02:29:23.776090622
1759804163.792281,RTU2,3,1.162,-0.036,49.2,-123.1,-180.9,GOOD,0.1624,0.7989,0,0,1,Combined Attack,medium,0.162,-0.8,2025-10-07 02:29:23.792280912
1759804163.7772841,RTU2,4,0.998,0.088,49.93,389.8,58.2,GOOD,0.0023,0.0679,1,1,0,None,none,,,2025-10-07 02:29:23.777284145
1759804163.7876363,RTU3,9,0.99,-0.089,47.85,-336.4,-156.8,INVALID,0.0104,2.1542,1,0,1,Frequency Attack,medium,0.0,-2.15,2025-10-07 02:29:23.787636280
1759804163.7992594,RTU3,1,0.895,0.013,49.27,405.1,17.8,GOOD,0.1051,0.7317,0,0,1,Status Spoofing,high,-0.105,-0.73,2025-10-07 02:29:23.799259424
1759804163.7927346,RTU4,10,0.805,-0.069,52.34,463.0,28.3,INVALID,0.1946,2.3441,0,0,1,Combined Attack,medium,-0.195,2.34,2025-10-07 02:29:23.792734623
1759804163.7882597,RTU2,1,0.998,-0.064,48.87,167.5,31.6,GOOD,0.0019,1.1259,1,0,1,Frequency Attack,medium,0.0,-1.13,2025-10-07 02:29:23.788259745
1759804163.8001509,RTU3,9,1.044,-0.067,50.64,-51.8,-79.3,GOOD,0.0443,0.6395,1,0,1,Status Spoofing,medium,0.044,0.64,2025-10-07 02:29:23.800150871
1759804163.7771416,RTU2,9,1.007,-0.055,50.05,228.7,40.6,GOOD,0.0066,0.0527,1,1,0,None,none,,,2025-10-07 02:29:23.777141571
1759804163.7887514,RTU4,10,1.003,0.052,50.99,395.5,174.5,INVALID,0.0034,0.993,1,0,1,Frequency Attack,medium,0.0,0.99,2025-10-07 02:29:23.788751364
1759804163.7743134,RTU3,5,0.989,-0.055,50.14,111.0,169.7,SUSPECT,0.0105,0.1447,1,1,0,None,none,,,2025-10-07 02:29:23.774313450
1759804163.7767494,RTU2,8,1.0,-0.052,50.04,193.5,180.2,GOOD,0.0002,0.0442,1,1,0,None,none,,,2025-10-07 02:29:23.776749372
1759804163.7980056,RTU4,5,0.911,-0.079,50.46,494.8,172.0,GOOD,0.0887,0.4604,0,1,1,Status Spoofing,medium,-0.089,0.46,2025-10-07 02:29:23.798005581
1759804163.783008,RTU2,4,0.797,-0.002,49.91,114.9,35.9,GOOD,0.2034,0.0949,0,1,1,Voltage Attack,low,-0.203,0.0,2025-10-07 02:29:23.783008099
1759804163.7987354,RTU4,2,1.066,-0.047,50.97,84.7,135.2,GOOD,0.0661,0.9703,0,0,1,Status Spoofing,medium,0.066,0.97,2025-10-07 02:29:23.798735380
1759804163.787279,RTU4,10,1.001,0.084,48.08,-320.4,-155.3,GOOD,0.0007,1.9211,1,0,1,Frequency Attack,low,0.0,-1.92,2025-10-07 02:29:23.787278891
1759804163.7996316,RTU3,2,1.066,0.016,49.36,-383.1,-43.4,GOOD,0.0663,0.6418,0,0,1,Status Spoofing,low,0.066,-0.64,2025-10-07 02:29:23.799631596
1759804163.7916822,RTU2,3,1.126,0.004,51.74,-375.2,-21.1,INVALID,0.1259,1.7369,0,0,1,Combined Attack,high,0.126,1.74,2025-10-07 02:29:23.791682243
1759804163.7763722,RTU4,2,0.983,0.042,49.99,-107.8,-37.1,INVALID,0.0167,0.0065,1,1,0,None,none,,,2025-10-07 02:29:23.776372194
1759804163.8067448,RTU3,3,1.026,-0.054,49.81,247.8,212.7,GOOD,0.026,0.1901,1,1,1,Measurement Noise,low,0.026,-0.19,2025-10-07 02:29:23.806744814
1759804163.8060935,RTU4,6,0.963,0.105,50.02,-87.7,-125.9,GOOD,0.037,0.0227,1,1,1,Measurement Noise,low,-0.037,0.02,2025-10-07 02:29:23.806093454
1759804163.7863183,RTU2,2,1.017,0.053,51.36,-338.5,-4.8,SUSPECT,0.0173,1.3593,1,0,1,Frequency Attack,high,0.0,1.36,2025-10-07 02:29:23.786318302
1759804163.7827673,RTU2,1,1.203,0.015,50.05,485.7,8.1,INVALID,0.2031,0.0512,0,1,1,Voltage Attack,low,0.203,0.0,2025-10-07 02:29:23.782767296
1759804163.7976017,RTU4,3,1.116,0.027,51.25,-328.7,-12.7,GOOD,0.1157,1.2518,0,0,1,Status Spoofing,high,0.116,1.25,2025-10-07 02:29:23.797601700
1759804163.7766738,RTU2,8,1.008,0.086,50.08,83.6,91.7,INVALID,0.0078,0.0825,1,1,0,None,none,,,2025-10-07 02:29:23.776673794
1759804163.7787254,RTU3,10,1.0,0.068,50.03,-123.7,-116.1,GOOD,0.0,0.0251,1,1,0,None,none,,,2025-10-07 02:29:23.778725386
1759804163.7981436,RTU1,2,0.952,-0.055,50.53,-304.5,-29.0,GOOD,0.0484,0.5345,1,0,1,Status Spoofing,low,-0.048,0.53,2025-10-07 02:29:23.798143625
1759804163.7908132,RTU4,4,0.839,0.008,48.58,-61.1,-178.3,INVALID,0.1605,1.4187,0,0,1,Combined Attack,medium,-0.161,-1.42,2025-10-07 02:29:23.790813208
1759804163.8033412,RTU4,5,1.11,-0.062,49.16,444.2,102.2,INVALID,0.1105,0.8357,0,0,1,Measurement Noise,high,0.11,-0.84,2025-10-07 02:29:23.803341150
1759804163.7889504,RTU2,10,0.997,0.064,48.23,212.1,47.9,GOOD,0.0027,1.7712,1,0,1,Frequency Attack,low,0.0,-1.77,2025-10-07 02:29:23.788950443
1759804163.7982492,RTU3,3,1.077,0.003,50.99,472.6,135.4,GOOD,0.0772,0.9862,0,0,1,Status Spoofing,medium,0.077,0.99,2025-10-07 02:29:23.798249245
1759804163.8064654,RTU3,7,0.926,0.088,49.52,-54.7,-152.6,SUSPECT,0.0742,0.479,0,1,1,Measurement Noise,medium,-0.074,-0.48,2025-10-07 02:29:23.806465387
1759804163.7743244,RTU3,3,0.997,-0.086,50.05,-291.3,-182.9,GOOD,0.003,0.0476,1,1,0,None,none,,,2025-10-07 02:29:23.774324417
1759804163.796292,RTU4,4,1.088,0.075,48.59,371.2,60.3,GOOD,0.0885,1.4062,0,0,1,Combined Attack,low,0.088,-1.41,2025-10-07 02:29:23.796292067
1759804163.791993,RTU4,9,1.235,0.081,51.01,197.5,198.2,SUSPECT,0.2346,1.0144,0,0,1,Combined Attack,high,0.235,1.01,2025-10-07 02:29:23.791992903
1759804163.8045976,RTU1,2,1.052,0.102,49.69,-101.3,-59.9,INVALID,0.0522,0.3065,0,1,1,Measurement Noise,medium,0.052,-0.31,2025-10-07 02:29:23.804597616
1759804163.803501,RTU1,8,1.008,0.088,49.68,117.0,49.2,GOOD,0.0075,0.322,1,1,1,Measurement Noise,low,0.008,-0.32,2025-10-07 02:29:23.803500891
1759804163.7904007,RTU1,3,1.061,-0.003,51.82,-198.9,-113.6,INVALID,0.0615,1.8166,0,0,1,Combined Attack,low,0.061,1.82,2025-10-07 02:29:23.790400743
1759804163.805806,RTU3,7,0.896,-0.009,50.0,202.4,45.4,SUSPECT,0.1041,0.0016,0,1,1,Measurement Noise,high,-0.104,-0.0,2025-10-07 02:29:23.805805922
1759804163.781622,RTU4,3,0.874,-0.006,50.11,266.8,164.7,GOOD,0.1262,0.1051,0,1,1,Voltage Attack,low,-0.126,0.0,2025-10-07 02:29:23.781621933
1759804163.776383,RTU1,4,1.0,0.017,50.06,-328.2,-122.7,GOOD,0.0002,0.0633,1,1,0,None,none,,,2025-10-07 02:29:23.776382923
1759804163.8006673,RTU1,7,1.063,-0.087,50.66,360.7,67.5,GOOD,0.0632,0.6633,0,0,1,Status Spoofing,low,0.063,0.66,2025-10-07 02:29:23.800667286
1759804163.8047962,RTU1,5,0.99,0.016,50.18,424.9,8.9,GOOD,0.0101,0.1784,1,1,1,Measurement Noise,low,-0.01,0.18,2025-10-07 02:29:23.804796219
1759804163.7913136,RTU3,9,0.77,0.003,50.65,-359.1,-160.9,SUSPECT,0.2304,0.6498,0,0,1,Combined Attack,medium,-0.23,0.65,2025-10-07 02:29:23.791313648
1759804163.7757642,RTU2,1,1.002,-0.016,50.06,-219.7,-145.5,GOOD,0.0017,0.0617,1,1,0,None,none,,,2025-10-07 02:29:23.775764227
1759804163.7986765,RTU2,2,0.937,0.097,49.47,-145.3,-175.3,GOOD,0.063,0.5273,0,0,1,Status Spoofing,medium,-0.063,-0.53,2025-10-07 02:29:23.798676491
1759804163.7964063,RTU4,7,1.307,-0.07,53.36,377.3,114.2,SUSPECT,0.3068,3.3589,0,0,1,Combined Attack,high,0.307,3.36,2025-10-07 02:29:23.796406269
1759804163.8049252,RTU1,3,1.013,-0.029,50.3,269.5,12.2,GOOD,0.0125,0.2988,1,1,1,Measurement Noise,low,0.013,0.3,2025-10-07 02:29:23.804925203
1759804163.7811637,RTU4,3,0.938,-0.016,50.13,84.2,39.3,GOOD,0.0617,0.1337,0,1,1,Voltage Attack,low,-0.062,0.0,2025-10-07 02:29:23.781163692
1759804163.788422,RTU4,10,0.997,-0.008,47.94,-56.3,-23.0,SUSPECT,0.0026,2.0646,1,0,1,Frequency Attack,medium,0.0,-2.06,2025-10-07 02:29:23.788422108
1759804163.7753732,RTU3,9,1.002,-0.029,49.9,241.2,123.3,GOOD,0.0022,0.0984,1,1,0,None,none,,,2025-10-07 02:29:23.775373220
1759804163.7990472,RTU4,1,0.94,0.024,49.56,-374.2,-16.6,GOOD,0.0601,0.4401,0,1,1,Status Spoofing,medium,-0.06,-0.44,2025-10-07 02:29:23.799047232
1759804163.783859,RTU4,1,0.797,-0.062,49.92,-254.0,-65.8,GOOD,0.2027,0.0849,0,1,1,Voltage Attack,low,-0.203,0.0,2025-10-07 02:29:23.783859015
1759804163.7995546,RTU3,6,0.938,-0.033,50.78,-308.1,-67.2,GOOD,0.0623,0.7847,0,0,1,Status Spoofing,low,-0.062,0.78,2025-10-07 02:29:23.799554586
1759804163.7826817,RTU4,4,0.887,0.085,49.96,-317.3,-47.6,GOOD,0.1131,0.0433,0,1,1,Voltage Attack,high,-0.113,0.0,2025-10-07 02:29:23.782681704
1759804163.788909,RTU1,4,1.001,0.068,47.13,192.8,91.4,SUSPECT,0.0008,2.8658,1,0,1,Frequency Attack,high,0.0,-2.87,2025-10-07 02:29:23.788908958
1759804163.7965078,RTU4,2,0.798,0.075,52.46,380.0,132.0,GOOD,0.2019,2.4558,0,0,1,Combined Attack,medium,-0.202,2.46,2025-10-07 02:29:23.796507835
1759804163.8029072,RTU4,10,1.033,0.077,50.45,71.7,201.9,GOOD,0.033,0.4493,1,1,1,Measurement Noise,low,0.033,0.45,2025-10-07 02:29:23.802907228
1759804163.8022509,RTU3,5,0.95,-0.01,49.23,403.0,87.6,INVALID,0.0501,0.7703,0,0,1,Measurement Noise,medium,-0.05,-0.77,2025-10-07 02:29:23.802250862
1759804163.8059723,RTU4,8,0.998,-0.03,50.82,198.9,179.2,INVALID,0.0019,0.8208,1,0,1,Measurement Noise,high,-0.002,0.82,2025-10-07 02:29:23.805972338
1759804163.786263,RTU4,7,1.008,0.092,47.67,424.9,116.2,GOOD,0.0079,2.328,1,0,1,Frequency Attack,high,0.0,-2.33,2025-10-07 02:29:23.786262989
1759804163.7917366,RTU3,10,1.16,-0.01,47.94,-66.5,-109.7,GOOD,0.1598,2.0573,0,0,1,Combined Attack,high,0.16,-2.06,2025-10-07 02:29:23.791736603
1759804163.7835014,RTU2,4,0.827,-0.052,50.08,326.1,32.2,SUSPECT,0.1735,0.0787,0,1,1,Voltage Attack,medium,-0.173,0.0,2025-10-07 02:29:23.783501387
1759804163.7879918,RTU4,5,1.0,0.005,51.15,-317.5,-108.8,GOOD,0.0005,1.1523,1,0,1,Frequency Attack,low,0.0,1.15,2025-10-07 02:29:23.787991762
1759804163.7939444,RTU2,3,0.885,0.1,48.79,343.0,109.0,SUSPECT,0.1146,1.2125,0,0,1,Combined Attack,medium,-0.115,-1.21,2025-10-07 02:29:23.793944359
1759804163.7841642,RTU3,3,0.905,-0.047,49.9,63.0,147.8,SUSPECT,0.095,0.1044,0,1,1,Voltage Attack,low,-0.095,0.0,2025-10-07 02:29:23.784164190
1759804163.7990348,RTU1,10,1.082,0.069,50.64,420.6,28.2,GOOD,0.0823,0.6421,0,0,1,Status Spoofing,medium,0.082,0.64,2025-10-07 02:29:23.799034834
1759804163.7810268,RTU3,3,0.801,-0.018,49.96,315.9,171.0,SUSPECT,0.199,0.0372,0,1,1,Voltage Attack,medium,-0.199,0.0,2025-10-07 02:29:23.781026840
1759804163.8001769,RTU2,5,0.945,-0.038,49.44,440.6,23.6,GOOD,0.0551,0.5608,0,0,1,Status Spoofing,low,-0.055,-0.56,2025-10-07 02:29:23.800176859
1759804163.8061848,RTU4,1,0.915,0.11,49.23,394.0,20.7,GOOD,0.0853,0.7709,0,0,1,Measurement Noise,medium,-0.085,-0.77,2025-10-07 02:29:23.806184769
1759804163.7995777,RTU2,8,1.093,-0.063,49.45,-141.8,-165.8,GOOD,0.0926,0.5526,0,0,1,Status Spoofing,high,0.093,-0.55,2025-10-07 02:29:23.799577713
1759804163.8014266,RTU3,8,0.975,0.148,49.28,-375.7,15.2,INVALID,0.0245,0.7159,1,0,1,Measurement Noise,high,-0.025,-0.72,2025-10-07 02:29:23.801426649
1759804163.7983546,RTU2,5,0.919,0.031,50.74,86.6,42.7,GOOD,0.081,0.735,0,0,1,Status Spoofing,medium,-0.081,0.74,2025-10-07 02:29:23.798354626
1759804163.7772949,RTU1,2,1.008,0.014,50.06,-395.2,-85.4,GOOD,0.0084,0.0578,1,1,0,None,none,,,2025-10-07 02:29:23.777294874
1759804163.8043149,RTU2,8,1.062,0.14,50.17,-245.2,-52.9,SUSPECT,0.0625,0.1665,0,1,1,Measurement Noise,medium,0.062,0.17,2025-10-07 02:29:23.804314852
1759804163.7864833,RTU1,5,1.012,0.022,50.92,325.1,192.1,GOOD,0.0123,0.921,1,0,1,Frequency Attack,medium,0.0,0.92,2025-10-07 02:29:23.786483288
1759804163.7935658,RTU4,3,0.849,-0.051,48.58,-233.8,-177.3,GOOD,0.1513,1.4225,0,0,1,Combined Attack,low,-0.151,-1.42,2025-10-07 02:29:23.793565750
1759804163.7829957,RTU3,4,0.9,0.052,49.98,-218.0,-51.1,INVALID,0.1004,0.0177,0,1,1,Voltage Attack,low,-0.1,0.0,2025-10-07 02:29:23.782995701
1759804163.780639,RTU3,4,1.076,-0.057,49.99,498.3,55.0,SUSPECT,0.0756,0.0128,0,1,1,Voltage Attack,medium,0.076,0.0,2025-10-07 02:29:23.780638933
1759804163.8044362,RTU1,2,1.009,0.122,49.58,-155.8,-130.8,GOOD,0.0086,0.4185,1,1,1,Measurement Noise,medium,0.009,-0.42,2025-10-07 02:29:23.804436207
1759804163.7798023,RTU4,5,0.894,-0.033,50.07,-82.6,-159.9,SUSPECT,0.1062,0.0723,0,1,1,Voltage Attack,low,-0.106,0.0,2025-10-07 02:29:23.779802322
1759804163.7862508,RTU2,2,1.008,-0.1,48.5,220.8,127.1,GOOD,0.0077,1.5013,1,0,1,Frequency Attack,high,0.0,-1.5,2025-10-07 02:29:23.786250830
1759804163.787215,RTU1,10,1.006,-0.084,51.63,466.3,77.5,GOOD,0.0064,1.631,1,0,1,Frequency Attack,low,0.0,1.63,2025-10-07 02:29:23.787214994
1759804163.7850978,RTU1,4,1.01,-0.003,49.2,88.3,105.9,GOOD,0.0104,0.8039,1,0,1,Frequency Attack,medium,0.0,-0.8,2025-10-07 02:29:23.785097837
1759804163.786093,RTU2,4,0.991,0.004,52.57,438.0,199.9,INVALID,0.0095,2.5736,1,0,1,Frequency Attack,high,0.0,2.57,2025-10-07 02:29:23.786092997
1759804163.8054461,RTU3,8,1.124,0.122,49.51,-242.6,-187.8,GOOD,0.1241,0.4866,0,1,1,Measurement Noise,high,0.124,-0.49,2025-10-07 02:29:23.805446148
1759804163.7832134,RTU2,7,0.846,-0.001,50.08,-246.1,-193.3,GOOD,0.1545,0.0811,0,1,1,Voltage Attack,medium,-0.154,0.0,2025-10-07 02:29:23.783213377
1759804163.7743688,RTU3,9,1.007,-0.048,49.97,166.6,104.9,GOOD,0.0067,0.033,1,1,0,None,none,,,2025-10-07 02:29:23.774368763
1759804163.788739,RTU1,8,0.992,-0.006,53.36,-293.2,-111.7,GOOD,0.0084,3.36,1,0,1,Frequency Attack,high,0.0,3.36,2025-10-07 02:29:23.788738966
1759804163.797113,RTU4,6,1.082,0.038,50.93,438.3,175.6,GOOD,0.0817,0.9349,0,0,1,Status Spoofing,high,0.082,0.93,2025-10-07 02:29:23.797112942
1759804163.778491,RTU2,1,1.011,0.028,49.98,-234.8,-151.2,GOOD,0.0106,0.0192,1,1,0,None,none,,,2025-10-07 02:29:23.778491020
1759804163.8023918,RTU2,4,1.049,-0.142,49.86,-434.0,-159.5,GOOD,0.0486,0.1382,1,1,1,Measurement Noise,medium,0.049,-0.14,2025-10-07 02:29:23.802391768
1759804163.799695,RTU3,8,1.047,0.079,49.37,-113.1,-180.4,GOOD,0.0468,0.6318,1,0,1,Status Spoofing,medium,0.047,-0.63,2025-10-07 02:29:23.799695015
1759804163.791407,RTU1,4,1.258,0.052,52.04,99.2,2.6,GOOD,0.2583,2.0357,0,0,1,Combined Attack,medium,0.258,2.04,2025-10-07 02:29:23.791407108
1759804163.8019776,RTU1,3,0.983,-0.028,50.02,-74.5,-201.1,GOOD,0.0168,0.0223,1,1,1,Measurement Noise,low,-0.017,0.02,2025-10-07 02:29:23.801977634
1759804163.7979374,RTU2,9,0.958,-0.089,49.58,-382.2,-52.6,GOOD,0.0419,0.416,1,1,1,Status Spoofing,low,-0.042,-0.42,2025-10-07 02:29:23.797937393
1759804163.7760584,RTU2,2,1.001,-0.016,50.16,-64.7,-63.8,SUSPECT,0.001,0.1559,1,1,0,None,none,,,2025-10-07 02:29:23.776058435
1759804163.7755897,RTU1,8,1.016,0.095,49.95,-92.7,-127.6,GOOD,0.0158,0.0481,1,1,0,None,none,,,2025-10-07 02:29:23.775589705
1759804163.7774267,RTU1,10,0.991,-0.032,50.07,-262.6,-104.8,GOOD,0.0091,0.0654,1,1,0,None,none,,,2025-10-07 02:29:23.777426720
1759804163.781583,RTU3,7,1.17,0.015,49.89,344.5,14.2,GOOD,0.1705,0.1128,0,1,1,Voltage Attack,high,0.17,0.0,2025-10-07 02:29:23.781583071
1759804163.7884467,RTU2,3,0.983,0.049,52.35,166.8,199.7,GOOD,0.0173,2.354,1,0,1,Frequency Attack,high,0.0,2.35,2025-10-07 02:29:23.788446665
1759804163.7930799,RTU3,6,1.126,0.098,48.2,320.1,3.8,SUSPECT,0.1257,1.8044,0,0,1,Combined Attack,medium,0.126,-1.8,2025-10-07 02:29:23.793079853
1759804163.7822351,RTU4,7,0.815,0.099,50.05,485.1,31.8,SUSPECT,0.1853,0.0482,0,1,1,Voltage Attack,low,-0.185,0.0,2025-10-07 02:29:23.782235146
1759804163.7987611,RTU2,6,0.959,-0.031,50.48,-352.1,-136.8,GOOD,0.0415,0.4801,1,1,1,Status Spoofing,medium,-0.041,0.48,2025-10-07 02:29:23.798761129
